target,ids,date,flag,user,text,weekday,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment,sentiment_score
4,2002364087,2009-06-02 03:59:58-07:00,NO_QUERY,ilovedricoll,happy birthday ashleigh! love yoooou. x,Tuesday,0.003871223423629999,0.009364948607981205,0.9867638945579529,Positive,0.9828926711343229
0,2200275515,2009-06-16 18:40:34-07:00,NO_QUERY,Charli2010,I feel like someone has sucked all the energy out of of,Tuesday,0.875036358833313,0.11399257183074951,0.010971112176775932,Negative,-0.8640652466565371
0,2195515476,2009-06-16 11:14:07-07:00,NO_QUERY,smitrastogi,"Its such a desolate feeling, being alone in hostel which was so full of dynamism a while back",Tuesday,0.872570276260376,0.11760018765926361,0.009829525835812092,Negative,-0.8627407504245639
4,2002431840,2009-06-02 04:11:42-07:00,NO_QUERY,wiidscouk,Morning/Afternoon to all followers,Tuesday,0.010399065911769867,0.16459506750106812,0.825005829334259,Positive,0.8146067634224892
0,2006525227,2009-06-02 11:17:43-07:00,NO_QUERY,stephanie01,Just got back from lunch... Back to work 5 o'clock better get here soon,Tuesday,0.08521903306245804,0.46250104904174805,0.4522799849510193,Neutral,0.36706095188856125
4,2013805065,2009-06-02 23:37:33-07:00,NO_QUERY,eliseo13,"@user Welcome to Twitter, John! (it's Randy from SpoCon)",Tuesday,0.002200304763391614,0.1193138062953949,0.8784858584403992,Positive,0.8762855536770076
4,2004914741,2009-06-02 08:56:16-07:00,NO_QUERY,sweetdee30,Just peachy....,Tuesday,0.010982449166476727,0.048588741570711136,0.9404287934303284,Positive,0.9294463442638516
0,2001155555,2009-06-02 00:00:26-07:00,NO_QUERY,michellevanessa,now I too must shun. shunshunshun.,Tuesday,0.8893483281135559,0.10277144610881805,0.007880259305238724,Negative,-0.8814680688083172
4,2189821576,2009-06-16 01:00:04-07:00,NO_QUERY,AlonsoVertige,Grrr. I've been slacking on my diet! Today i shall be healthy!,Tuesday,0.703551173210144,0.21135881543159485,0.08508995920419693,Negative,-0.6184612140059471
4,2013473168,2009-06-02 22:45:41-07:00,NO_QUERY,Tiffylovesyouu,Going to bed...sweet dreams,Tuesday,0.007005732972174883,0.09621205180883408,0.8967821598052979,Positive,0.889776426833123
4,1573527551,2009-04-21 01:35:34-07:00,NO_QUERY,CraigMason,@user Yup,Tuesday,0.06577832996845245,0.7020876407623291,0.23213401436805725,Neutral,0.1663556843996048
4,2003081657,2009-06-02 05:50:23-07:00,NO_QUERY,sailpamc,"Here's someone well worth following @user is a wealth of info and shares generously. A million thanks, Martin.",Tuesday,0.004281266126781702,0.024475758895277977,0.9712429642677307,Positive,0.966961698140949
4,2191312134,2009-06-16 05:00:26-07:00,NO_QUERY,Palosfantastic4,@user thank you for your sarcastic response.,Tuesday,0.06359546631574631,0.36938050389289856,0.5670240521430969,Positive,0.5034285858273506
0,2298676119,2009-06-23 11:58:37-07:00,NO_QUERY,cream_crackers,i have nothing to tweet,Tuesday,0.5665406584739685,0.3787113428115845,0.054748017340898514,Negative,-0.51179264113307
0,2014452151,2009-06-03 01:34:39-07:00,NO_QUERY,ShellBellzz,you can get out of bed one morning and everything can change... didn't happen this morning though.,Wednesday,0.13296031951904297,0.7915629148483276,0.075476735830307,Neutral,-0.05748358368873596
0,2217339259,2009-06-17 20:43:39-07:00,NO_QUERY,wildchic5,@user i am turning mine off tomorrow casue i cant get text messeges while i am in europe,Wednesday,0.5205651521682739,0.45828646421432495,0.02114839106798172,Negative,-0.4994167611002922
4,2015107644,2009-06-03 03:43:29-07:00,NO_QUERY,rjakesdub,@user singing for Obama .. that's good news if it's true. Nice to see another West Lothian person do well,Wednesday,0.003564508631825447,0.022707698866724968,0.9737277626991272,Positive,0.9701632540673018
4,2014181304,2009-06-03 00:42:18-07:00,NO_QUERY,viherrera,Its raining pretty hard. Is work suspended?,Wednesday,0.6664702892303467,0.31533974409103394,0.01818997785449028,Negative,-0.6482803113758564
0,2216848683,2009-06-17 20:03:04-07:00,NO_QUERY,Schreurs,So much to install on a new computer and so little time to enjoy it,Wednesday,0.6449158787727356,0.2660945951938629,0.08898945152759552,Negative,-0.5559264272451401
0,2018974719,2009-06-03 10:48:15-07:00,NO_QUERY,neosolrkstr,@user that's the problem!! I can't see anything! Lol im catching the end of w/e ya'll tlkn bout!,Wednesday,0.702655017375946,0.25949451327323914,0.03785046562552452,Negative,-0.6648045517504215
4,2014429533,2009-06-03 01:30:07-07:00,NO_QUERY,sarahdenrara,@user hej!late answer but...i guess it would be amsterdam or utrecht...or the hague maybe! any plans or asking for someone else?,Wednesday,0.010053691454231739,0.8899520635604858,0.09999427199363708,Neutral,0.08994058053940535
4,2014482221,2009-06-03 01:40:42-07:00,NO_QUERY,Erock808,"@user Anything you need from me to help @user, you just let me know! He'll tell you, I'm down!!! LOL",Wednesday,0.003810980124399066,0.08443772047758102,0.9117513298988342,Positive,0.9079403497744352
0,2213561515,2009-06-17 15:32:25-07:00,NO_QUERY,sticksy05,dreaming about Europe whilst going to work...,Wednesday,0.08093278110027313,0.8023629784584045,0.11670425534248352,Neutral,0.03577147424221039
0,2204693122,2009-06-17 02:53:23-07:00,NO_QUERY,l17_glg,reeeeally needs someone to talk to,Wednesday,0.12546969950199127,0.7125707268714905,0.16195958852767944,Neutral,0.03648988902568817
4,2015450405,2009-06-03 04:41:49-07:00,NO_QUERY,Johnpaul_88,@user sounds fun i cant wait to go to zante i think its gunna be realy good,Wednesday,0.0025933445431292057,0.008666683919727802,0.9887399077415466,Positive,0.9861465631984174
0,2207423386,2009-06-17 07:55:10-07:00,NO_QUERY,momspark,"For those of you who are waiting for an email response from me, I will try to reply today, I'm very swamped with inquires right now.",Wednesday,0.048087894916534424,0.7579858303070068,0.19392633438110352,Neutral,0.1458384394645691
4,2014092629,2009-06-03 00:26:15-07:00,NO_QUERY,JENTSYY,had a great weekend. so much fun ;) ha ha. Can't wait to hear Miley's hugeee announcement,Wednesday,0.0017936225049197674,0.006546326447278261,0.9916600584983826,Positive,0.9898664359934628
0,2218690519,2009-06-17 22:57:42-07:00,NO_QUERY,littletac,@user oh god ive been there. It sucks. Mostly because i love cats. I had to give mine away.,Wednesday,0.8915206789970398,0.09148885309696198,0.016990533098578453,Negative,-0.8745301458984613
4,2015173579,2009-06-03 03:55:23-07:00,NO_QUERY,daciamelia,today is going to be a good day. I'm as happy as a person can be,Wednesday,0.0038144339341670275,0.007931144908070564,0.9882544279098511,Positive,0.984439993975684
0,2209794135,2009-06-17 10:48:19-07:00,NO_QUERY,NuCode_fi,"@user I guess moderation it should be cached, it wastes CPU cycles, and CSS/JS whitespace trim is useless, so tiny bw savings",Wednesday,0.756729245185852,0.22692754864692688,0.016343189403414726,Negative,-0.7403860557824373
0,2209537778,2009-06-17 10:30:14-07:00,NO_QUERY,ashadowdweller,"@user true, but we won't know for another month and a half or so",Wednesday,0.2772422730922699,0.6954699158668518,0.027287809178233147,Neutral,-0.24995446391403675
4,2015195400,2009-06-03 03:59:19-07:00,NO_QUERY,m0po,watching the origin thru the net since i havent got an antenna hooked up to the tv. [http] thanks @user,Wednesday,0.011962165124714375,0.5590584874153137,0.4289793372154236,Neutral,0.4170171720907092
0,2204274273,2009-06-17 01:47:08-07:00,NO_QUERY,ipittiplatsch,Im so board what can i do ?,Wednesday,0.21737155318260193,0.6358303427696228,0.14679819345474243,Neutral,-0.0705733597278595
0,2218455143,2009-06-17 22:30:53-07:00,NO_QUERY,dVsPup,"Got back about 9, nice guy, fell to sleep after getting more exercise than I ever have in my life. Woke having missed Mistress by 4 mins.",Wednesday,0.025721730664372444,0.2238733470439911,0.7504048943519592,Positive,0.7246831636875868
4,2017191003,2009-06-03 08:00:11-07:00,NO_QUERY,TravisClarke,P.S. Will look into Laker season tickets in 2010 if the wife lets me,Wednesday,0.007542356848716736,0.6714984178543091,0.320959210395813,Neutral,0.31341685354709625
0,2015994567,2009-06-03 05:57:41-07:00,NO_QUERY,silvermoonrays,has an addiction... The Sims 3 for iPhone. and I won't go to rehab.,Wednesday,0.3924022614955902,0.410556435585022,0.1970413327217102,Neutral,-0.19536092877388
0,2208062112,2009-06-17 08:43:55-07:00,NO_QUERY,0ne2c,watching it rain again and beginning to wonder if summer will ever show up,Wednesday,0.6495328545570374,0.33226415514945984,0.018203021958470345,Negative,-0.631329832598567
4,2015269917,2009-06-03 04:11:55-07:00,NO_QUERY,fiona_2008,"is officially sick and off work for the rest of the week, what a shame it's the long weekend...guess I'll just have to lap it up...",Wednesday,0.9136557579040527,0.0770266056060791,0.009317648597061634,Negative,-0.9043381093069911
4,2017440287,2009-06-03 08:23:40-07:00,NO_QUERY,Armonizar,Eating chocolate,Wednesday,0.04392954334616661,0.6618948578834534,0.2941755950450897,Neutral,0.2502460516989231
0,2218306388,2009-06-17 22:14:37-07:00,NO_QUERY,ShadderdGlass,@user I Had other pics i wanted to use but noooo the stupid twitter thought my photos were 2 big and kept denying em,Wednesday,0.8024450540542603,0.18560515344142914,0.011949818581342697,Negative,-0.7904952354729176
0,2217173382,2009-06-17 20:29:43-07:00,NO_QUERY,brunoleandrooo,OMG. I have a pimple coming in on my forehead. I guess its true...no body's perfect,Wednesday,0.7864242196083069,0.18549741804599762,0.02807834930717945,Negative,-0.7583458703011274
0,2014768723,2009-06-03 02:37:30-07:00,NO_QUERY,mememegann,@user i tried and you have to pay,Wednesday,0.2668297290802002,0.704023540019989,0.029146727174520493,Neutral,-0.2376830019056797
0,2013942700,2009-06-03 00:00:46-07:00,NO_QUERY,Unseengrub,Watched e3 and I kinda want a ps3,Wednesday,0.01026240736246109,0.3369285464286804,0.6528090238571167,Positive,0.6425466164946556
0,2215697999,2009-06-17 18:29:31-07:00,NO_QUERY,arbunny2000,"I was supposed to go to Camp Newman today, but some of the counselors have swine flu, so camp opening is delayed. Isn't that horrible?",Wednesday,0.9393158555030823,0.055793724954128265,0.004890401381999254,Negative,-0.934425454121083
0,2207380096,2009-06-17 07:51:42-07:00,NO_QUERY,vmboudiette,Going to miss church tonight.,Wednesday,0.8251484036445618,0.15943944454193115,0.015412148088216782,Negative,-0.809736255556345
0,2014607955,2009-06-03 02:05:31-07:00,NO_QUERY,nicolepenney,people constantly dissapoint and anger me,Wednesday,0.8803979754447937,0.11020464450120926,0.009397375397384167,Negative,-0.8710006000474095
0,1792327546,2009-05-13 22:49:03-07:00,NO_QUERY,ayydeebz,I need a new stupid blackberry. Its official. Mine hates me and decides not to work sometimes. It ruins my plans,Wednesday,0.9493575692176819,0.04298841208219528,0.00765409879386425,Negative,-0.9417034704238176
0,2015802835,2009-06-03 05:32:56-07:00,NO_QUERY,junp3i,@user I'm hungry. When do you finish unis so we can get food ? This week? Next week?,Wednesday,0.07464331388473511,0.7844583988189697,0.14089839160442352,Neutral,0.06625507771968842
4,2015374475,2009-06-03 04:29:44-07:00,NO_QUERY,kenarmstrong1,"@user You can smile at me if you want. Or laugh, anything positive really...",Wednesday,0.012589252553880215,0.0913797914981842,0.8960309624671936,Positive,0.8834417099133134
4,2014009551,2009-06-03 00:11:50-07:00,NO_QUERY,HeriCabral,@user its late! you need to sleeep girlie.,Wednesday,0.5732636451721191,0.3943042755126953,0.032432083040475845,Negative,-0.5408315621316433
4,2016324841,2009-06-03 06:34:44-07:00,NO_QUERY,jnttphm,@user yes i do but the beauty of msn is that incomplete msgs get interrupted by the other person's msg. yeah that makes no sense.,Wednesday,0.5244519710540771,0.35844239592552185,0.11710559576749802,Negative,-0.40734637528657913
0,2218962011,2009-06-17 23:30:13-07:00,NO_QUERY,InvisibleWeazel,Are you the same? Don't know anymore?,Wednesday,0.4449360966682434,0.5416324138641357,0.013431545346975327,Neutral,-0.4315045513212681
0,2204318672,2009-06-17 01:54:20-07:00,NO_QUERY,lee_milton,@user I wish I knew you better so I could know what was happening and help you out. *hugs*,Wednesday,0.38550621271133423,0.5148759484291077,0.09961780905723572,Neutral,-0.2858884036540985
0,2014009736,2009-06-03 00:11:52-07:00,NO_QUERY,israelhilton,it gets harder each time he leaves. I haven't been able to get a goodnight sleep since then. i miss him,Wednesday,0.868895947933197,0.11904532462358475,0.012058702297508717,Negative,-0.8568372456356883
0,2016611724,2009-06-03 07:04:22-07:00,NO_QUERY,jordan819,"Economics over now, 5 exams to go - 3/4 of them maths",Wednesday,0.08559047430753708,0.7641533613204956,0.1502562314271927,Neutral,0.06466575711965561
0,2014424437,2009-06-03 01:29:08-07:00,NO_QUERY,ifenn,@user @user Amazon.co.uk customer service is great within certain parameters. Move out of those and you're in trouble.,Wednesday,0.28531596064567566,0.3944198191165924,0.32026419043540955,Neutral,0.03494822978973389
4,2014318391,2009-06-03 01:08:06-07:00,NO_QUERY,SilverWillow,Feels sooooo good to be wearing smaller jeans,Wednesday,0.01316425297409296,0.052704837173223495,0.9341309666633606,Positive,0.9209667136892676
4,2017239545,2009-06-03 08:04:36-07:00,NO_QUERY,MegsEggs,he's been online only half an hour already I wanna kill him.,Wednesday,0.9004616737365723,0.08861076086759567,0.010927584953606129,Negative,-0.8895340887829661
0,2322188635,2009-06-24 22:11:34-07:00,NO_QUERY,vphungg,wow i just saw the @user!! sorry,Wednesday,0.7813482284545898,0.19536304473876953,0.023288648575544357,Negative,-0.7580595798790455
0,2015637271,2009-06-03 05:10:00-07:00,NO_QUERY,divasoria,stevie wonder's lately on the radio &amp; I'm crying my eyes out.,Wednesday,0.14405539631843567,0.30890899896621704,0.5470356345176697,Positive,0.402980238199234
0,2206868698,2009-06-17 07:10:01-07:00,NO_QUERY,gagi001,im upset that ny&amp;co closed dt nwk,Wednesday,0.8911432027816772,0.10265584290027618,0.006201033014804125,Negative,-0.8849421697668731
0,2203731667,2009-06-17 00:24:15-07:00,NO_QUERY,Salo2,"I hate trying to sort things out, i wish i had someone that could do it for me",Wednesday,0.8935040235519409,0.0972094014286995,0.009286576882004738,Negative,-0.8842174466699362
0,2017357844,2009-06-03 08:15:38-07:00,NO_QUERY,Haleyohhh,"I'm so sad, today my babies graduate they grow up so fast! haha",Wednesday,0.7684597969055176,0.13592742383480072,0.09561270475387573,Negative,-0.6728470921516418
0,2214097440,2009-06-17 16:15:47-07:00,NO_QUERY,cheraynatalie,Twitteriffic stopped working for me once I left LA...a whole weeks worth of missed tweets,Wednesday,0.8708645701408386,0.11940164119005203,0.009733760729432106,Negative,-0.8611308094114065
0,2217863665,2009-06-17 21:30:14-07:00,NO_QUERY,YEPNAYDEA,@user lol..oh please u dont even call me,Wednesday,0.6357483267784119,0.3278208076953888,0.03643088415265083,Negative,-0.599317442625761
0,2207035090,2009-06-17 07:23:49-07:00,NO_QUERY,cablearms,@user hiya!- can't log onto butterfly on website Any tips?,Wednesday,0.5258534550666809,0.4566369652748108,0.017509575933218002,Negative,-0.5083438791334629
0,2205498639,2009-06-17 04:52:17-07:00,NO_QUERY,richardagorman,Why all all days does it have to rain Any day except today would have been fine!,Wednesday,0.8507850766181946,0.1253802627325058,0.023834632709622383,Negative,-0.8269504439085722
0,2203753081,2009-06-17 00:27:18-07:00,NO_QUERY,RandomAni,hes just so sweet but i mean idk what he wants from me sometimes and i just dont know i mean i used to know what i wanted but not anymore,Wednesday,0.4370467960834503,0.3941671550273895,0.16878607869148254,Negative,-0.2682607173919678
0,1792565476,2009-05-13 23:31:27-07:00,NO_QUERY,PrettyGirlKD,@user i wish i knew what it meant to be locked in... im so out of the loop,Wednesday,0.7607327699661255,0.22661496698856354,0.012652234174311161,Negative,-0.7480805357918143
0,2213360858,2009-06-17 15:16:16-07:00,NO_QUERY,bethkolar,Molitor to Farnsworth...2 mph. Don't they know I have to be at the Dr by 5:30?!! Hope it's not an accident,Wednesday,0.7781860828399658,0.20277957618236542,0.01903432048857212,Negative,-0.7591517623513937
0,2014183137,2009-06-03 00:42:40-07:00,NO_QUERY,IamIli,"Received my exam schedule today! Omg, I'll be sitting for IRK and History on the same day! How worse can life get?",Wednesday,0.9231098294258118,0.0669659972190857,0.009924247860908508,Negative,-0.9131855815649033
0,2212932576,2009-06-17 14:43:15-07:00,NO_QUERY,hazel4785,Home from my holidays its less than half the degrees here. brrrr,Wednesday,0.2996770143508911,0.4278196096420288,0.27250343561172485,Neutral,-0.02717357873916626
0,2018271098,2009-06-03 09:42:19-07:00,NO_QUERY,GrantBaisley,is working until 7pm and is already knackered and in need of dinner,Wednesday,0.6812770366668701,0.27924999594688416,0.03947291523218155,Negative,-0.6418041214346886
0,2208945954,2009-06-17 09:49:25-07:00,NO_QUERY,iTouchiReview,"@user [http] - I also want to start developing for the iPhone, but I don't have a Mac",Wednesday,0.051333483308553696,0.7756119966506958,0.173054501414299,Neutral,0.12172101810574532
0,2217199012,2009-06-17 20:31:48-07:00,NO_QUERY,AshleySuperfly,Guess i'll worry about updating my iPhone later I'm too tired to be worrying about it right now.,Wednesday,0.5300151705741882,0.4119175672531128,0.05806732177734375,Negative,-0.4719478487968445
0,2206109509,2009-06-17 06:01:11-07:00,NO_QUERY,Lawna_t,Haven't been getting paid. What. The. Fuck. Where's Laura?!,Wednesday,0.9354381561279297,0.05797821283340454,0.006583587732166052,Negative,-0.9288545683957636
0,2015820727,2009-06-03 05:35:22-07:00,NO_QUERY,CarloVent,"Sugar, we're going down, arent we D: or at least i am cannot figure out why i am so easily emotionally affected *cry*",Wednesday,0.9055823087692261,0.08446650207042694,0.009951197542250156,Negative,-0.8956311112269759
4,2014020615,2009-06-03 00:13:44-07:00,NO_QUERY,Recamel,@user ill see if ii can get more closeup of the products today do you have places like that in your area?,Wednesday,0.006928459741175175,0.8805668354034424,0.11250471323728561,Neutral,0.10557625349611044
0,2016434820,2009-06-03 06:46:19-07:00,NO_QUERY,ilovechloex,Got fucking conjuctivitus in both eÑess ! well annoÑingg,Wednesday,0.9065620303153992,0.07705046981573105,0.01638747565448284,Negative,-0.8901745546609163
0,2210493496,2009-06-17 11:39:16-07:00,NO_QUERY,slius,@user thats really heartbreaking,Wednesday,0.8867741823196411,0.09903786331415176,0.014188040979206562,Negative,-0.8725861413404346
0,2017208490,2009-06-03 08:01:46-07:00,NO_QUERY,brendafreitas,@user i'm crying feels like you're always sliping away from me. please come back very soon. brazil loves you x,Wednesday,0.16967271268367767,0.17765885591506958,0.6526684761047363,Positive,0.48299576342105865
4,2014430324,2009-06-03 01:30:14-07:00,NO_QUERY,erinsnape,@user Your baby is teasing you! Fingers crossed all goes well &amp; wish for Friday birth - great day for a Bday&amp;happens to also be mine,Wednesday,0.0038448392879217863,0.01716655306518078,0.9789886474609375,Positive,0.9751438081730157
0,2014944427,2009-06-03 03:12:06-07:00,NO_QUERY,thinkingaus,Apparently the warm weather won't last the week You can guarantee more than 7 days of sun in Oz,Wednesday,0.5478130578994751,0.36817610263824463,0.08401084691286087,Negative,-0.4638022109866142
0,2206890830,2009-06-17 07:11:49-07:00,NO_QUERY,lhopsss13,Ugh i really don't want to work today. Someone get me a new job,Wednesday,0.936631977558136,0.053982269018888474,0.009385713376104832,Negative,-0.9272462641820312
0,2323141215,2009-06-24 23:59:57-07:00,NO_QUERY,vikkihyndman,I'm I'll! sick day in bed for me,Wednesday,0.538115918636322,0.3374572992324829,0.12442679703235626,Negative,-0.41368912160396576
4,2014705801,2009-06-03 02:24:54-07:00,NO_QUERY,rainerafael,@user you think you'd be in the final round?,Wednesday,0.01576993800699711,0.9526521563529968,0.031577933579683304,Neutral,0.015807995572686195
0,2322826712,2009-06-24 23:21:09-07:00,NO_QUERY,NoraMas,"Hot and sunny in singapore right now, but then its like that every day",Wednesday,0.05863743647933006,0.5125299096107483,0.42883267998695374,Neutral,0.3701952435076237
4,2015583014,2009-06-03 05:02:06-07:00,NO_QUERY,torilovesbradie,@user awesome! i would love to hear about your epic adventures Mr Flangan haha xx &lt;3,Wednesday,0.001922968658618629,0.009118504822254181,0.988958477973938,Positive,0.9870355093153194
4,2015140488,2009-06-03 03:49:33-07:00,NO_QUERY,bykimbo,Very true @user We should campaign for a new name for the Kitchen Table - the School Playground.,Wednesday,0.012053379788994789,0.36418652534484863,0.6237601041793823,Positive,0.6117067243903875
0,2208555285,2009-06-17 09:20:37-07:00,NO_QUERY,AlBooqie,mad @user cuz shes not gonna be in NY for my bday,Wednesday,0.8914260268211365,0.09900619089603424,0.009567838162183762,Negative,-0.8818581886589527
0,2018026431,2009-06-03 09:19:16-07:00,NO_QUERY,abcaryndef,Did anyone else's &quot;Bored&quot; by Pink come up as &quot;Why Did I Ever Like You&quot; when putting it on iTunes? That confused me slightly.,Wednesday,0.4145728051662445,0.5675973296165466,0.017829829826951027,Neutral,-0.3967429753392935
4,2017240807,2009-06-03 08:04:43-07:00,NO_QUERY,tempore,@user he spontaneously impregnates women with lazzara spawn. No fornication required.,Wednesday,0.2828081250190735,0.675743818283081,0.04144813492894173,Neutral,-0.24135999009013176
0,2015929368,2009-06-03 05:49:36-07:00,NO_QUERY,tarushikha,@user 10 min?? nothing? fudge it!! ill go 5 in the morning..,Wednesday,0.8960503935813904,0.09487755596637726,0.00907196570187807,Negative,-0.8869784278795123
4,1936100214,2009-05-27 07:27:20-07:00,NO_QUERY,tien1empire,"Nothing like driving with the windows down, wind in your hair, listening to Hotel California",Wednesday,0.009165463969111443,0.15482552349567413,0.8360090255737305,Positive,0.826843561604619
0,2211152446,2009-06-17 12:30:00-07:00,NO_QUERY,Andrew1990,"@user We'll be there on the 5th, right at the back Any chance of front row seats for true dedicated fans instead of boring press?",Wednesday,0.011386607773602009,0.46676796674728394,0.5218454599380493,Positive,0.5104588521644473
0,2218066838,2009-06-17 21:50:05-07:00,NO_QUERY,wxgirl2008,"@user yeah, sadly you're right about both. agreed too w/the HOF thing *especially* in regards to Barry Bonds! what a cheat. grr",Wednesday,0.9277082681655884,0.06636952608823776,0.005922120530158281,Negative,-0.9217861476354301
0,2016630522,2009-06-03 07:06:11-07:00,NO_QUERY,pliniopinto,"@user Well, I didn't really mean I was &quot;having a life&quot;. I was still inside the studio painting I was being &quot;work productive&quot;",Wednesday,0.1256999671459198,0.6966792345046997,0.1776208132505417,Neutral,0.05192084610462189
4,2014540310,2009-06-03 01:52:33-07:00,NO_QUERY,hjmart,@user cant' click on the link to see your featured artwork. Please re-send the link,Wednesday,0.48553839325904846,0.49564293026924133,0.018818601965904236,Neutral,-0.4667197912931442
0,2209140575,2009-06-17 10:03:21-07:00,NO_QUERY,Heather_Jean_,my dad took my car so i cant leave my house @user,Wednesday,0.810268223285675,0.1818796545267105,0.007852164097130299,Negative,-0.8024160591885448
0,2322484338,2009-06-24 22:42:00-07:00,NO_QUERY,batmanspanties,@user the only DR I have seen lately is my gynecologist. I'm sick of them. I will tough it out a little mroe. But thank you.,Wednesday,0.8830608129501343,0.10390409827232361,0.013035058043897152,Negative,-0.8700257549062371
0,2014314201,2009-06-03 01:07:14-07:00,NO_QUERY,maaikeanne,@user Aww your not allowed to die!,Wednesday,0.4097290337085724,0.4993746280670166,0.09089630842208862,Neutral,-0.31883272528648376
0,2208822678,2009-06-17 09:40:22-07:00,NO_QUERY,x_Beckiie_x,OMG! @user are doing TWO MORE shows in london this year! and they only do one in manchester,Wednesday,0.002220775233581662,0.04276169091463089,0.9550174474716187,Positive,0.952796672238037
0,2205949913,2009-06-17 05:44:42-07:00,NO_QUERY,muser74,"@user hah. That *would* be cool. No partners, though.",Wednesday,0.01747668720781803,0.19584621489048004,0.7866771221160889,Positive,0.7692004349082708
0,2014173002,2009-06-03 00:40:48-07:00,NO_QUERY,sherenejose,"A lot of plane crashes lately, eh? Being so far removed frm everything/everyone familiar in those last minutes must be the worst thing",Wednesday,0.8909327983856201,0.09927880764007568,0.009788393042981625,Negative,-0.8811444053426385
0,2205356443,2009-06-17 04:33:37-07:00,NO_QUERY,lindsaymallen,"@user Oh, Marky Mark ... the saddest thing about that Tweet was that it didn't come off as vain. I mean, not even a *little*!",Wednesday,0.8565146923065186,0.11233915388584137,0.03114611841738224,Negative,-0.8253685738891363
0,2321583432,2009-06-24 21:15:51-07:00,NO_QUERY,pomlala,the sun is here! Byebye gloomy weather!,Wednesday,0.009607937186956406,0.050251979380846024,0.9401401281356812,Positive,0.9305321909487247
0,2207470656,2009-06-17 07:58:54-07:00,NO_QUERY,KatWaterflame,Spent 10 minutes on hold. Problem not solved! Had to hang up to get to the bank. Store will have to open a few minutes late as a result!,Wednesday,0.9057461619377136,0.08739729225635529,0.006856479216367006,Negative,-0.8988896827213466
0,2215191604,2009-06-17 17:48:15-07:00,NO_QUERY,sosweet2tweet,@user im glad we have the confidence..if only we had rossi,Wednesday,0.010604224167764187,0.08659607917070389,0.902799665927887,Positive,0.8921954417601228
0,2322528955,2009-06-24 22:46:52-07:00,NO_QUERY,tiaysrn,I regret rejected his offer yesterday,Wednesday,0.6794407963752747,0.2980230450630188,0.02253618836402893,Negative,-0.6569046080112457
0,2014964809,2009-06-03 03:16:12-07:00,NO_QUERY,NoAddition,"from the clips ive seen of the sims3 on youtube it doesn't look anything great. What a let down, guess i wont know till i play it",Wednesday,0.9404557943344116,0.05318959802389145,0.006354515440762043,Negative,-0.9341012788936496
4,2016477240,2009-06-03 06:50:46-07:00,NO_QUERY,xboycottlove,Just got to level 25 on Restaurant City,Wednesday,0.00957075972110033,0.5321558117866516,0.45827341079711914,Neutral,0.4487026510760188
0,2213271749,2009-06-17 15:09:16-07:00,NO_QUERY,miranda3157,Not happy,Wednesday,0.6737561821937561,0.26216602325439453,0.06407779455184937,Negative,-0.6096783876419067
0,2207092449,2009-06-17 07:28:30-07:00,NO_QUERY,GyakutenZwei,"Waiting for people, on the other hand, makes me a very sad person",Wednesday,0.9051312804222107,0.08499953150749207,0.009869206696748734,Negative,-0.895262073725462
4,2014223504,2009-06-03 00:50:12-07:00,NO_QUERY,turtlebulb,"@user Yeah, Dutch people are up as well ;). Say hi to Sydney for me",Wednesday,0.002986162668094039,0.14282171428203583,0.8541921973228455,Positive,0.8512060346547514
0,2217846462,2009-06-17 21:28:36-07:00,NO_QUERY,learningashland,"Okay, @user says: Pls ppl, no more DDoS rt #Iran #iranelection (If you don't know what DDoS is, don't worry, you're not doing it.)",Wednesday,0.6170602440834045,0.3523247241973877,0.03061506897211075,Negative,-0.5864451751112938
0,2015997849,2009-06-03 05:58:05-07:00,NO_QUERY,psychobunny,ARGH!!!! just got bumped out of poker,Wednesday,0.8496001958847046,0.1236458420753479,0.02675403095781803,Negative,-0.8228461649268866
4,2015292363,2009-06-03 04:15:48-07:00,NO_QUERY,Pipia,@user me too... fiz agr pausa antes de almoÃ§o...,Wednesday,0.032274968922138214,0.7759971618652344,0.19172781705856323,Neutral,0.15945284813642502
4,2018256961,2009-06-03 09:40:59-07:00,NO_QUERY,VanessaAHudgens,"I'm reporting xVAHx right now as we speak, so if you could all block her then we can all go on with happy tweeting",Wednesday,0.31913453340530396,0.5599868297576904,0.12087865173816681,Neutral,-0.19825588166713715
0,2213754758,2009-06-17 15:48:03-07:00,NO_QUERY,chelseylindo,TV doesn't get good til 5,Wednesday,0.5451663136482239,0.3969891369342804,0.05784453824162483,Negative,-0.48732177540659904
0,2204109781,2009-06-17 01:20:56-07:00,NO_QUERY,mitchellrj,@user That link failed a bit!,Wednesday,0.7789900302886963,0.20880034565925598,0.01220958586782217,Negative,-0.7667804444208741
0,2322118040,2009-06-24 22:04:42-07:00,NO_QUERY,geomariesanders,A LiTTLE TOO NOT OVER YOU,Wednesday,0.32316291332244873,0.38613128662109375,0.2907058298587799,Neutral,-0.03245708346366882
0,2321448064,2009-06-24 21:04:12-07:00,NO_QUERY,Fergzzzz,wishes na sa hindi umulan ngayon.. and matuloy ang gimik nmin bukas [http],Wednesday,0.036398522555828094,0.6724578738212585,0.29114362597465515,Neutral,0.25474510341882706
